sent_ind,cve_sent_ind,token,pos,tag,dep,label,pred_y
CVE-2006-4878,0,read,VERB,VB,ccomp,O,O
CVE-2006-4878,0,and,CCONJ,CC,cc,O,O
CVE-2006-4878,0,include,VERB,VBP,conj,O,O
CVE-2006-4878,0,arbitrary,ADJ,JJ,amod,O,O
CVE-2006-4878,0,local,ADJ,JJ,amod,O,O
CVE-2006-4878,0,files,NOUN,NNS,dobj,O,O
CVE-2006-4878,0,via,ADP,IN,prep,O,O
CVE-2006-4878,0,a,DET,DT,pobj,O,O
CVE-2006-4878,0,..,PUNCT,.,punct,O,O
CVE-2006-4878,1,(,PUNCT,-LRB-,punct,O,O
CVE-2006-4878,1,dot,NOUN,NN,compound,O,O
CVE-2006-4878,1,dot,NOUN,NN,nmod,O,O
CVE-2006-4878,1,),PUNCT,-RRB-,punct,O,O
CVE-2006-4878,1,sequence,NOUN,NN,ROOT,O,O
CVE-2006-4878,1,in,ADP,IN,prep,O,O
CVE-2006-4878,1,the,DET,DT,det,O,O
CVE-2006-4878,1,template,NOUN,NN,compound,O,O
CVE-2006-4878,1,parameter,NOUN,NN,pobj,O,O
CVE-2006-4878,1,.,PUNCT,.,punct,O,O
CVE-2006-4878,2,NOTE,NOUN,NN,ROOT,O,O
CVE-2006-4878,2,:,PUNCT,:,punct,O,O
CVE-2006-4878,3,this,DET,DT,nsubjpass,O,O
CVE-2006-4878,3,was,VERB,VBD,auxpass,O,O
CVE-2006-4878,3,later,ADV,RB,advmod,O,O
CVE-2006-4878,3,reported,VERB,VBN,ROOT,O,O
CVE-2006-4878,3,to,PART,TO,aux,O,O
CVE-2006-4878,3,affect,VERB,VB,xcomp,O,O
CVE-2006-4878,3,1.0.1,NUM,CD,advmod,version,O
CVE-2006-4878,3,",",PUNCT,",",punct,O,O
CVE-2006-4878,3,and,CCONJ,CC,cc,O,O
CVE-2006-4878,3,demonstrated,VERB,VBD,conj,O,O
CVE-2006-4878,3,for,ADP,IN,prep,O,O
CVE-2006-4878,3,code,NOUN,NN,compound,O,O
CVE-2006-4878,3,execution,NOUN,NN,pobj,O,O
CVE-2006-4878,3,by,ADP,IN,prep,O,O
CVE-2006-4878,3,uploading,VERB,VBG,pcomp,O,O
CVE-2006-4878,3,and,CCONJ,CC,cc,O,O
CVE-2006-4878,3,accessing,VERB,VBG,conj,O,O
CVE-2006-4878,3,an,DET,DT,det,O,O
CVE-2006-4878,3,avatar,NOUN,NN,compound,O,O
CVE-2006-4878,3,file,NOUN,NN,dobj,O,O
CVE-2006-4878,3,.,PUNCT,.,punct,O,O
CVE-2006-5627,0,Multiple,ADJ,JJ,amod,O,O
CVE-2006-5627,0,PHP,ADJ,JJ,nmod,O,O
CVE-2006-5627,0,remote,ADJ,JJ,amod,O,O
CVE-2006-5627,0,file,NOUN,NN,compound,O,O
CVE-2006-5627,0,inclusion,NOUN,NN,nsubj,O,O
CVE-2006-5627,0,vulnerabilities,NOUN,NNS,ROOT,O,O
CVE-2006-5627,0,in,ADP,IN,prep,O,O
CVE-2006-5627,0,QnECMS,PROPN,NNP,pobj,pn,pn
CVE-2006-5627,0,2.5.6,PROPN,NNP,nummod,vre,vre
CVE-2006-5627,0,and,CCONJ,CC,cc,=,=
CVE-2006-5627,0,earlier,ADJ,JJR,advmod,<,<
CVE-2006-5627,0,allow,VERB,VB,conj,O,O
CVE-2006-5627,0,remote,ADJ,JJ,amod,O,O
CVE-2006-5627,0,attackers,NOUN,NNS,nsubj,O,O
CVE-2006-5627,0,to,PART,TO,aux,O,O
CVE-2006-5627,0,execute,VERB,VB,ccomp,O,O
CVE-2006-5627,0,arbitrary,ADJ,JJ,amod,O,O
CVE-2006-5627,0,PHP,ADJ,JJ,compound,O,O
CVE-2006-5627,0,code,NOUN,NN,dobj,O,O
CVE-2006-5627,0,via,ADP,IN,prep,O,O
CVE-2006-5627,0,a,DET,DT,det,O,O
CVE-2006-5627,0,URL,NOUN,NN,pobj,O,O
CVE-2006-5627,0,in,ADP,IN,prep,O,O
CVE-2006-5627,0,the,DET,DT,det,O,O
CVE-2006-5627,0,adminfolderpath,NOUN,NN,amod,O,O
CVE-2006-5627,0,parameter,NOUN,NN,pobj,O,O
CVE-2006-5627,0,to,ADP,IN,prep,O,O
CVE-2006-5627,0,(,PUNCT,-LRB-,punct,O,O
CVE-2006-5627,0,1,PUNCT,LS,pobj,O,O
CVE-2006-5627,0,),PUNCT,-RRB-,punct,O,O
CVE-2006-5627,0,headerscripts.php,X,ADD,pobj,O,O
CVE-2006-5627,0,",",PUNCT,",",punct,O,O
CVE-2006-5627,0,(,PUNCT,-LRB-,punct,O,O
CVE-2006-5627,0,2,NUM,CD,meta,O,O
CVE-2006-5627,0,),PUNCT,-RRB-,punct,O,O
CVE-2006-5627,0,footerhome.php,X,ADD,npadvmod,O,O
CVE-2006-5627,0,",",PUNCT,",",punct,O,O
CVE-2006-5627,0,and,CCONJ,CC,cc,O,O
CVE-2006-5627,0,(,PUNCT,-LRB-,punct,O,O
CVE-2006-5627,0,3,PUNCT,LS,meta,O,O
CVE-2006-5627,0,),PUNCT,-RRB-,punct,O,O
CVE-2006-5627,0,footermain.php,X,ADD,conj,O,O
CVE-2006-5627,0,in,ADP,IN,prep,O,O
CVE-2006-5627,0,admin,NOUN,NN,pobj,O,O
CVE-2006-5627,0,/,SYM,SYM,punct,O,O
CVE-2006-5627,0,include/,NOUN,NN,punct,O,O
CVE-2006-5627,0,;,PUNCT,:,punct,O,O
CVE-2006-5627,0,(,PUNCT,-LRB-,punct,O,O
CVE-2006-5627,0,4,PUNCT,LS,nummod,O,O
CVE-2006-5627,0,),PUNCT,-RRB-,punct,O,O
CVE-2006-5627,0,photogallery,NOUN,NN,conj,O,O
CVE-2006-5627,0,/,PUNCT,",",punct,O,O
CVE-2006-5627,0,headerscripts.php,X,ADD,conj,O,O
CVE-2006-5627,0,;,PUNCT,:,punct,O,O
CVE-2006-5627,0,and,CCONJ,CC,cc,O,O
CVE-2006-5627,0,(,PUNCT,-LRB-,punct,O,O
CVE-2006-5627,0,5,PUNCT,LS,nummod,O,O
CVE-2006-5627,0,),PUNCT,-RRB-,punct,O,O
CVE-2006-5627,0,footerhome.php,X,ADD,conj,O,O
CVE-2006-5627,0,",",PUNCT,",",punct,O,O
CVE-2006-5627,0,(,PUNCT,-LRB-,punct,O,O
CVE-2006-5627,0,6,NUM,CD,appos,O,O
CVE-2006-5627,0,),PUNCT,-RRB-,punct,O,O
CVE-2006-5627,0,footermain.php,X,ADD,appos,O,O
CVE-2006-5627,0,",",PUNCT,",",punct,O,O
CVE-2006-5627,0,(,PUNCT,-LRB-,punct,O,O
CVE-2006-5627,0,7,NUM,CD,appos,O,O
CVE-2006-5627,0,),PUNCT,-RRB-,punct,O,O
CVE-2006-5627,0,headermain.php,X,ADD,appos,O,O
CVE-2006-5627,0,",",PUNCT,",",punct,O,O
CVE-2006-5627,0,(,PUNCT,-LRB-,punct,O,O
CVE-2006-5627,0,8),NUM,CD,conj,O,O
CVE-2006-5627,0,sitemapfooter.php,X,ADD,conj,O,O
CVE-2006-5627,0,",",PUNCT,",",punct,O,O
CVE-2006-5627,0,and,CCONJ,CC,cc,O,O
CVE-2006-5627,0,(,PUNCT,-LRB-,punct,O,O
CVE-2006-5627,0,9,NUM,CD,meta,O,O
CVE-2006-5627,0,),PUNCT,-RRB-,punct,O,O
CVE-2006-5627,0,sitemapheader.php,X,ADD,conj,O,O
CVE-2006-5627,0,in,ADP,IN,prep,O,O
CVE-2006-5627,0,templates/.,PUNCT,.,pobj,O,O
CVE-2006-5840,0,*,PUNCT,NFP,ROOT,O,O
CVE-2006-5840,1,*,PUNCT,NFP,punct,O,O
CVE-2006-5840,1,DISPUTED,NOUN,NN,ROOT,O,O
CVE-2006-5840,2,*,PUNCT,NFP,punct,O,O
CVE-2006-5840,2,*,PUNCT,NFP,punct,O,O
CVE-2006-5840,2,Multiple,ADJ,JJ,compound,O,O
CVE-2006-5840,2,SQL,PROPN,NNP,compound,O,O
CVE-2006-5840,2,injection,NOUN,NN,nsubj,O,O
CVE-2006-5840,2,vulnerabilities,NOUN,NNS,nsubj,O,O
CVE-2006-5840,2,in,ADP,IN,prep,O,O
CVE-2006-5840,2,Abarcar,PROPN,NNP,compound,pn,pn
CVE-2006-5840,2,Realty,PROPN,NNP,compound,pn,pn
CVE-2006-5840,2,Portal,PROPN,NNP,pobj,pn,pn
CVE-2006-5840,2,allow,VERB,VBP,ROOT,O,O
CVE-2006-5840,2,remote,ADJ,JJ,amod,O,O
CVE-2006-5840,2,attackers,NOUN,NNS,nsubj,O,O
CVE-2006-5840,2,to,PART,TO,aux,O,O
CVE-2006-5840,2,execute,VERB,VB,ccomp,O,O
CVE-2006-5840,2,arbitrary,ADJ,JJ,amod,O,O
CVE-2006-5840,2,SQL,NOUN,NN,compound,O,O
CVE-2006-5840,2,commands,NOUN,NNS,dobj,O,O
CVE-2006-5840,2,via,ADP,IN,prep,O,O
CVE-2006-5840,2,the,DET,DT,det,O,O
CVE-2006-5840,2,(,PUNCT,-LRB-,punct,O,O
CVE-2006-5840,2,1,NUM,CD,nummod,O,O
CVE-2006-5840,2,),PUNCT,-RRB-,punct,O,O
CVE-2006-5840,2,neid,ADJ,JJ,amod,O,O
CVE-2006-5840,2,parameter,NOUN,NN,pobj,O,O
CVE-2006-5840,2,to,ADP,IN,prep,O,O
CVE-2006-5840,2,newsdetails.php,X,ADD,pobj,O,O
CVE-2006-5840,2,",",PUNCT,",",punct,O,O
CVE-2006-5840,2,or,CCONJ,CC,cc,O,O
CVE-2006-5840,2,the,DET,DT,det,O,O
CVE-2006-5840,2,(,PUNCT,-LRB-,punct,O,O
CVE-2006-5840,2,2,PUNCT,LS,meta,O,O
CVE-2006-5840,2,),PUNCT,-RRB-,punct,O,O
CVE-2006-5840,2,slid,VERB,VBD,conj,O,O
CVE-2006-5840,2,parameter,NOUN,NN,dobj,O,O
CVE-2006-5840,2,to,ADP,IN,prep,O,O
CVE-2006-5840,2,slistl.php,X,ADD,pobj,O,O
CVE-2006-5840,2,.,PUNCT,.,punct,O,O
CVE-2006-5840,3,NOTE,NOUN,NN,ROOT,O,O
CVE-2006-5840,3,:,PUNCT,:,punct,O,O
CVE-2006-5840,3,the,DET,DT,det,O,O
CVE-2006-5840,3,cat,NOUN,NN,compound,O,O
CVE-2006-5840,3,vector,NOUN,NN,nsubjpass,O,O
CVE-2006-5840,3,is,VERB,VBZ,auxpass,O,O
CVE-2006-5840,3,already,ADV,RB,advmod,O,O
CVE-2006-5840,3,covered,VERB,VBN,ccomp,O,O
CVE-2006-5840,3,by,ADP,IN,agent,O,O
CVE-2006-5840,3,CVE-2006,NOUN,NN,compound,O,O
CVE-2006-5840,3,-,PUNCT,HYPH,punct,O,O
CVE-2006-5840,3,2853,NUM,CD,pobj,O,O
CVE-2006-5840,3,.,PUNCT,.,punct,O,O
CVE-2006-5840,4,NOTE,NOUN,NN,ROOT,O,O
CVE-2006-5840,4,:,PUNCT,:,punct,O,O
CVE-2006-5840,5,the,DET,DT,det,O,O
CVE-2006-5840,5,vendor,NOUN,NN,nsubj,O,O
CVE-2006-5840,5,has,VERB,VBZ,aux,O,O
CVE-2006-5840,5,notified,VERB,VBN,ROOT,O,O
CVE-2006-5840,5,CVE,PROPN,NNP,dobj,O,O
CVE-2006-5840,5,that,ADP,IN,mark,O,O
CVE-2006-5840,5,the,DET,DT,det,O,O
CVE-2006-5840,5,current,ADJ,JJ,amod,O,O
CVE-2006-5840,5,version,NOUN,NN,nsubj,O,O
CVE-2006-5840,5,only,ADV,RB,advmod,O,O
CVE-2006-5840,5,creates,VERB,VBZ,ccomp,O,O
CVE-2006-5840,5,static,ADJ,JJ,amod,O,O
CVE-2006-5840,5,pages,NOUN,NNS,dobj,O,O
CVE-2006-5840,5,",",PUNCT,",",punct,O,O
CVE-2006-5840,5,and,CCONJ,CC,cc,O,O
CVE-2006-5840,5,that,ADP,IN,mark,O,O
CVE-2006-5840,5,slistl.php/slid,X,ADD,nsubj,O,O
CVE-2006-5840,5,never,ADV,RB,neg,O,O
CVE-2006-5840,5,existed,VERB,VBD,conj,O,O
CVE-2006-5840,5,in,ADP,IN,prep,O,O
CVE-2006-5840,5,any,DET,DT,det,O,O
CVE-2006-5840,5,version,NOUN,NN,pobj,O,O
CVE-2006-5840,5,.,PUNCT,.,punct,O,O
CVE-2007-0420,0,BEA,PROPN,NNP,compound,O,O
CVE-2007-0420,0,WebLogic,PROPN,NNP,compound,pn,pn
CVE-2007-0420,0,Server,PROPN,NNP,nsubj,pn,pn
CVE-2007-0420,0,9,NUM,CD,nummod,version,version
CVE-2007-0420,0,",",PUNCT,",",punct,sp,sp
CVE-2007-0420,0,9.1,NUM,CD,nummod,version,vre
CVE-2007-0420,0,",",PUNCT,",",punct,sp,sp
CVE-2007-0420,0,and,CCONJ,CC,cc,sp,sp
CVE-2007-0420,0,9.2,NUM,CD,nummod,version,version
CVE-2007-0420,0,Gold,NOUN,NN,nsubj,O,O
CVE-2007-0420,0,allows,VERB,VBZ,ROOT,O,O
CVE-2007-0420,0,remote,ADJ,JJ,amod,O,O
CVE-2007-0420,0,attackers,NOUN,NNS,nsubj,O,O
CVE-2007-0420,0,to,PART,TO,aux,O,O
CVE-2007-0420,0,obtain,VERB,VB,ccomp,O,O
CVE-2007-0420,0,sensitive,ADJ,JJ,amod,O,O
CVE-2007-0420,0,information,NOUN,NN,dobj,O,O
CVE-2007-0420,0,via,ADP,IN,prep,O,O
CVE-2007-0420,0,malformed,ADJ,JJ,amod,O,O
CVE-2007-0420,0,HTTP,NOUN,NN,compound,O,O
CVE-2007-0420,0,requests,NOUN,NNS,pobj,O,O
CVE-2007-0420,0,",",PUNCT,",",punct,O,O
CVE-2007-0420,0,which,DET,WDT,nsubj,O,O
CVE-2007-0420,0,reveal,VERB,VBP,relcl,O,O
CVE-2007-0420,0,data,NOUN,NNS,dobj,O,O
CVE-2007-0420,0,from,ADP,IN,prep,O,O
CVE-2007-0420,0,previous,ADJ,JJ,amod,O,O
CVE-2007-0420,0,requests,NOUN,NNS,pobj,O,O
CVE-2007-0420,0,.,PUNCT,.,punct,O,O
CVE-2007-1669,0,zoo,NOUN,NN,nsubj,O,O
CVE-2007-1669,0,decoder,NOUN,NN,ROOT,O,O
CVE-2007-1669,0,2.1,NUM,CD,dobj,O,O
CVE-2007-1669,0,(,PUNCT,-LRB-,punct,O,O
CVE-2007-1669,0,zoo-2.10,PROPN,NNP,punct,O,O
CVE-2007-1669,0,),PUNCT,-RRB-,punct,O,O
CVE-2007-1669,0,",",PUNCT,",",punct,O,O
CVE-2007-1669,0,as,ADP,IN,mark,O,O
CVE-2007-1669,0,used,VERB,VBN,advcl,O,O
CVE-2007-1669,0,in,ADP,IN,prep,O,O
CVE-2007-1669,0,multiple,ADJ,JJ,amod,O,O
CVE-2007-1669,0,products,NOUN,NNS,pobj,O,O
CVE-2007-1669,0,including,VERB,VBG,prep,O,O
CVE-2007-1669,0,(,PUNCT,-LRB-,punct,O,O
CVE-2007-1669,0,1,PUNCT,LS,meta,O,O
CVE-2007-1669,0,),PUNCT,-RRB-,punct,O,O
CVE-2007-1669,0,Barracuda,PROPN,NNP,compound,pn,pn
CVE-2007-1669,0,Spam,PROPN,NNP,compound,pn,pn
CVE-2007-1669,0,Firewall,PROPN,NNP,pobj,pn,pn
CVE-2007-1669,0,3.4,NUM,CD,nummod,vrs,vre
CVE-2007-1669,0,and,CCONJ,CC,cc,=,=
CVE-2007-1669,0,later,ADV,RB,advmod,>,<
CVE-2007-1669,0,with,ADP,IN,prep,O,O
CVE-2007-1669,0,virusdef,NOUN,NN,pobj,O,O
CVE-2007-1669,0,before,ADP,IN,prep,<,<
CVE-2007-1669,0,2.0.6399,NUM,CD,pobj,vre,vre
CVE-2007-1669,0,",",PUNCT,",",punct,sp,O
CVE-2007-1669,0,(,PUNCT,-LRB-,punct,O,O
CVE-2007-1669,0,2,PUNCT,LS,appos,O,O
CVE-2007-1669,0,),PUNCT,-RRB-,punct,O,O
CVE-2007-1669,1,Spam,VERB,VB,compound,pn,pn
CVE-2007-1669,1,Firewall,NOUN,NN,ROOT,pn,pn
CVE-2007-1669,1,before,ADP,IN,prep,<,<
CVE-2007-1669,1,3.4,NUM,CD,compound,vre,vre
CVE-2007-1669,1,20070319,NUM,CD,pobj,vre,vre
CVE-2007-1669,1,with,ADP,IN,prep,O,O
CVE-2007-1669,1,virusdef,NOUN,NN,pobj,O,O
CVE-2007-1669,1,before,ADP,IN,prep,<,<
CVE-2007-1669,1,2.0.6399o,PROPN,NNP,pobj,vre,vre
CVE-2007-1669,1,",",PUNCT,",",punct,sp,sp
CVE-2007-1669,1,and,CCONJ,CC,cc,sp,sp
CVE-2007-1669,2,(,PUNCT,-LRB-,punct,O,O
CVE-2007-1669,2,3,NUM,CD,meta,O,O
CVE-2007-1669,2,),PUNCT,-RRB-,punct,O,O
CVE-2007-1669,2,AMaViS,PROPN,NNP,ccomp,pn,pn
CVE-2007-1669,2,2.4.1,NUM,CD,nummod,vre,vre
CVE-2007-1669,2,and,CCONJ,CC,cc,=,=
CVE-2007-1669,2,earlier,ADV,RBR,conj,<,<
CVE-2007-1669,2,",",PUNCT,",",punct,O,O
CVE-2007-1669,2,allows,VERB,VBZ,ROOT,O,O
CVE-2007-1669,2,remote,ADJ,JJ,amod,O,O
CVE-2007-1669,2,attackers,NOUN,NNS,nsubj,O,O
CVE-2007-1669,2,to,PART,TO,aux,O,O
CVE-2007-1669,2,cause,VERB,VB,ccomp,O,O
CVE-2007-1669,2,a,DET,DT,det,O,O
CVE-2007-1669,2,denial,NOUN,NN,dobj,O,O
CVE-2007-1669,2,of,ADP,IN,prep,O,O
CVE-2007-1669,2,service,NOUN,NN,pobj,O,O
CVE-2007-1669,2,(,PUNCT,-LRB-,punct,O,O
CVE-2007-1669,2,infinite,ADJ,JJ,amod,O,O
CVE-2007-1669,2,loop,NOUN,NN,appos,O,O
CVE-2007-1669,2,),PUNCT,-RRB-,punct,O,O
CVE-2007-1669,2,via,ADP,IN,prep,O,O
CVE-2007-1669,2,a,DET,DT,det,O,O
CVE-2007-1669,2,ZOO,PROPN,NNP,compound,O,O
CVE-2007-1669,2,archive,NOUN,NN,pobj,O,O
CVE-2007-1669,2,with,ADP,IN,prep,O,O
CVE-2007-1669,2,a,DET,DT,det,O,O
CVE-2007-1669,2,direntry,NOUN,NN,compound,O,O
CVE-2007-1669,2,structure,NOUN,NN,pobj,O,O
CVE-2007-1669,2,that,DET,WDT,nsubj,O,O
CVE-2007-1669,2,points,VERB,VBZ,relcl,O,O
CVE-2007-1669,2,to,ADP,IN,prep,O,O
CVE-2007-1669,2,a,DET,DT,det,O,O
CVE-2007-1669,2,previous,ADJ,JJ,amod,O,O
CVE-2007-1669,2,file,NOUN,NN,pobj,O,O
CVE-2007-1669,2,.,PUNCT,.,punct,O,O
CVE-2007-1850,0,Directory,NOUN,NN,compound,O,O
CVE-2007-1850,0,traversal,NOUN,NN,compound,O,O
CVE-2007-1850,0,vulnerability,NOUN,NN,nsubj,O,O
CVE-2007-1850,0,in,ADP,IN,prep,O,O
CVE-2007-1850,0,classes,NOUN,NNS,nmod,O,O
CVE-2007-1850,0,/,SYM,SYM,punct,O,O
CVE-2007-1850,0,captcha,PROPN,NNP,nmod,O,O
CVE-2007-1850,0,/,SYM,SYM,punct,O,O
CVE-2007-1850,0,captcha.jpg.php,PROPN,NNP,pobj,O,O
CVE-2007-1850,0,in,ADP,IN,prep,O,O
CVE-2007-1850,0,Drake,PROPN,NNP,compound,pn,pn
CVE-2007-1850,0,CMS,PROPN,NNP,pobj,pn,pn
CVE-2007-1850,0,allows,VERB,VBZ,ROOT,O,O
CVE-2007-1850,0,remote,ADJ,JJ,amod,O,O
CVE-2007-1850,0,attackers,NOUN,NNS,nsubj,O,O
CVE-2007-1850,0,to,PART,TO,aux,O,O
CVE-2007-1850,0,read,VERB,VB,ccomp,O,O
CVE-2007-1850,0,arbitrary,ADJ,JJ,amod,O,O
CVE-2007-1850,0,files,NOUN,NNS,dobj,O,O
CVE-2007-1850,0,or,CCONJ,CC,cc,O,O
CVE-2007-1850,0,list,VERB,VB,conj,O,O
CVE-2007-1850,0,arbitrary,ADJ,JJ,amod,O,O
CVE-2007-1850,0,directories,NOUN,NNS,dobj,O,O
CVE-2007-1850,0,",",PUNCT,",",punct,O,O
CVE-2007-1850,0,and,CCONJ,CC,cc,O,O
CVE-2007-1850,0,obtain,VERB,VB,conj,O,O
CVE-2007-1850,0,the,DET,DT,det,O,O
CVE-2007-1850,0,installation,NOUN,NN,compound,O,O
CVE-2007-1850,0,path,NOUN,NN,dobj,O,O
CVE-2007-1850,0,",",PUNCT,",",punct,O,O
CVE-2007-1850,0,via,ADP,IN,prep,O,O
CVE-2007-1850,0,a,DET,DT,pobj,O,O
CVE-2007-1850,0,..,PUNCT,.,punct,O,O
CVE-2007-1850,1,(,PUNCT,-LRB-,punct,O,O
CVE-2007-1850,1,dot,NOUN,NN,compound,O,O
CVE-2007-1850,1,dot,NOUN,NN,ROOT,O,O
CVE-2007-1850,1,),PUNCT,-RRB-,punct,O,O
CVE-2007-1850,1,in,ADP,IN,prep,O,O
CVE-2007-1850,1,the,DET,DT,det,O,O
CVE-2007-1850,1,d_private,PROPN,NNP,compound,O,O
CVE-2007-1850,1,parameter,NOUN,NN,pobj,O,O
CVE-2007-1850,1,.,PUNCT,.,punct,O,O
CVE-2007-1850,2,NOTE,NOUN,NN,ROOT,O,O
CVE-2007-1850,2,:,PUNCT,:,punct,O,O
CVE-2007-1850,3,Drake,PROPN,NNP,compound,O,pn
CVE-2007-1850,3,CMS,PROPN,NNP,nsubj,O,pn
CVE-2007-1850,3,has,VERB,VBZ,ROOT,O,O
CVE-2007-1850,3,only,ADV,RB,advmod,O,O
CVE-2007-1850,3,a,DET,DT,det,O,O
CVE-2007-1850,3,beta,ADJ,JJ,compound,O,O
CVE-2007-1850,3,version,NOUN,NN,dobj,O,O
CVE-2007-1850,3,available,ADJ,JJ,amod,O,O
CVE-2007-1850,3,",",PUNCT,",",punct,O,O
CVE-2007-1850,3,and,CCONJ,CC,cc,O,O
CVE-2007-1850,3,the,DET,DT,det,O,O
CVE-2007-1850,3,vendor,NOUN,NN,nsubj,O,O
CVE-2007-1850,3,has,VERB,VBZ,aux,O,O
CVE-2007-1850,3,previously,ADV,RB,advmod,O,O
CVE-2007-1850,3,stated,VERB,VBN,conj,O,O
CVE-2007-1850,3,"""",PUNCT,``,punct,O,O
CVE-2007-1850,3,We,PRON,PRP,nsubj,O,O
CVE-2007-1850,3,do,VERB,VBP,aux,O,O
CVE-2007-1850,3,not,ADV,RB,neg,O,O
CVE-2007-1850,3,consider,VERB,VB,ccomp,O,O
CVE-2007-1850,3,security,NOUN,NN,compound,O,O
CVE-2007-1850,3,reports,NOUN,NNS,nsubj,O,O
CVE-2007-1850,3,valid,ADJ,JJ,ccomp,O,O
CVE-2007-1850,3,until,ADP,IN,prep,O,O
CVE-2007-1850,3,the,DET,DT,det,O,O
CVE-2007-1850,3,first,ADJ,JJ,amod,O,O
CVE-2007-1850,3,official,ADJ,JJ,amod,O,O
CVE-2007-1850,3,release,NOUN,NN,pobj,O,O
CVE-2007-1850,3,of,ADP,IN,prep,O,O
CVE-2007-1850,3,Drake,PROPN,NNP,compound,O,O
CVE-2007-1850,3,CMS,PROPN,NNP,pobj,O,O
CVE-2007-1850,3,.,PUNCT,.,punct,O,O
CVE-2007-1850,4,"""",PUNCT,'',ROOT,O,O
CVE-2007-1862,0,The,DET,DT,det,O,O
CVE-2007-1862,0,recall_headers,NOUN,NNS,compound,O,O
CVE-2007-1862,0,function,VERB,VBP,nsubj,O,O
CVE-2007-1862,0,in,ADP,IN,prep,O,O
CVE-2007-1862,0,mod_mem_cache,NOUN,NN,pobj,O,O
CVE-2007-1862,0,in,ADP,IN,prep,O,O
CVE-2007-1862,0,Apache,PROPN,NNP,pobj,O,O
CVE-2007-1862,0,2.2.4,PROPN,NNP,nummod,version,O
CVE-2007-1862,0,does,VERB,VBZ,aux,O,O
CVE-2007-1862,0,not,ADV,RB,neg,O,O
CVE-2007-1862,0,properly,ADV,RB,advmod,O,O
CVE-2007-1862,0,copy,VERB,VB,ROOT,O,O
CVE-2007-1862,0,all,DET,DT,det,O,O
CVE-2007-1862,0,levels,NOUN,NNS,dobj,O,O
CVE-2007-1862,0,of,ADP,IN,prep,O,O
CVE-2007-1862,0,header,NOUN,NN,compound,O,O
CVE-2007-1862,0,data,NOUN,NNS,pobj,O,O
CVE-2007-1862,0,",",PUNCT,",",punct,O,O
CVE-2007-1862,0,which,DET,WDT,nsubj,O,O
CVE-2007-1862,0,can,VERB,MD,aux,O,O
CVE-2007-1862,0,cause,VERB,VB,relcl,O,O
CVE-2007-1862,0,Apache,PROPN,NNP,nsubj,O,O
CVE-2007-1862,0,to,PART,TO,aux,O,O
CVE-2007-1862,0,return,VERB,VB,ccomp,O,O
CVE-2007-1862,0,HTTP,PROPN,NNP,compound,O,pn
CVE-2007-1862,0,headers,NOUN,NNS,dobj,O,O
CVE-2007-1862,0,containing,VERB,VBG,acl,O,O
CVE-2007-1862,0,previously,ADV,RB,advmod,O,O
CVE-2007-1862,0,used,VERB,VBN,amod,O,O
CVE-2007-1862,0,data,NOUN,NNS,dobj,O,O
CVE-2007-1862,0,",",PUNCT,",",punct,O,O
CVE-2007-1862,0,which,DET,WDT,nsubjpass,O,O
CVE-2007-1862,0,could,VERB,MD,aux,O,O
CVE-2007-1862,0,be,VERB,VB,auxpass,O,O
CVE-2007-1862,0,used,VERB,VBN,relcl,O,O
CVE-2007-1862,0,by,ADP,IN,agent,O,O
CVE-2007-1862,0,remote,ADJ,JJ,amod,O,O
CVE-2007-1862,0,attackers,NOUN,NNS,pobj,O,O
CVE-2007-1862,0,to,PART,TO,aux,O,O
CVE-2007-1862,0,obtain,VERB,VB,xcomp,O,O
CVE-2007-1862,0,potentially,ADV,RB,advmod,O,O
CVE-2007-1862,0,sensitive,ADJ,JJ,amod,O,O
CVE-2007-1862,0,information,NOUN,NN,dobj,O,O
CVE-2007-1862,0,.,PUNCT,.,punct,O,O
CVE-2007-2056,0,*,PUNCT,NFP,ROOT,O,O
CVE-2007-2056,1,*,PUNCT,NFP,punct,O,O
CVE-2007-2056,1,REJECT,VERB,VB,ROOT,O,O
CVE-2007-2056,2,*,PUNCT,NFP,punct,O,O
CVE-2007-2056,2,*,PUNCT,NFP,punct,O,O
CVE-2007-2056,2,The,DET,DT,det,O,O
CVE-2007-2056,2,getlock,NOUN,NN,compound,O,O
CVE-2007-2056,2,function,NOUN,NN,ROOT,O,O
CVE-2007-2056,2,in,ADP,IN,prep,O,O
CVE-2007-2056,2,aimage,NOUN,NN,pobj,O,O
CVE-2007-2056,2,/,PUNCT,",",punct,O,O
CVE-2007-2056,2,aimage.cpp,NUM,CD,appos,O,O
CVE-2007-2056,2,in,ADP,IN,prep,O,O
CVE-2007-2056,2,AFFLIB,PROPN,NNP,compound,O,O
CVE-2007-2056,2,2.2.8,PROPN,NNP,pobj,O,vre
CVE-2007-2056,2,and,CCONJ,CC,cc,O,=
CVE-2007-2056,2,earlier,ADJ,JJR,advmod,O,<
CVE-2007-2056,2,allows,VERB,VBZ,conj,O,O
CVE-2007-2056,2,local,ADJ,JJ,amod,O,O
CVE-2007-2056,2,users,NOUN,NNS,nsubj,O,O
CVE-2007-2056,2,to,PART,TO,aux,O,O
CVE-2007-2056,2,overwrite,VERB,VB,ccomp,O,O
CVE-2007-2056,2,arbitrary,ADJ,JJ,amod,O,O
CVE-2007-2056,2,files,NOUN,NNS,dobj,O,O
